t,control_x,control_y,control_z,base_x,base_y,base_z,control_minus_base_x,control_minus_base_y,control_minus_base_z,control_base_distance,min_centerline_distance,same_index_min_centerline_distance,estimated_nested_clearance,estimated_same_index_nested_clearance,min_bcm_gap,max_bcm_gap,num_bcm_gaps
0.09500000000000007,0.0,0.0,-3.0,-7.327855612899499e-14,0.0,-3.0000000666257876,7.327855612899499e-14,0.0,6.662578755367576e-08,6.662578755371606e-08,2.9999556485485406,2.9999556485485406,4.435145145942343e-05,4.435145145942343e-05,-6.662578755367576e-08,4.37088662295082e-05,10
0.09600000000000007,0.0,0.0,-3.0,-7.077508992741908e-14,0.0,-3.000000041437772,7.077508992741908e-14,0.0,4.143777188048148e-08,4.143777188054192e-08,2.999979891836207,2.999979891836207,2.010816379316438e-05,2.010816379316438e-05,-4.143777232457069e-08,1.928286043195726e-05,10
0.09700000000000007,0.0,0.0,-3.0,-3.486827332251452e-14,0.0,-3.0000000014558426,3.486827332251452e-14,0.0,1.4558425576183254e-09,1.455842558035883e-09,3.000000001455842,3.000000001455842,-1.4558421135291155e-09,-1.4558421135291155e-09,-4.939984375118556e-05,-1.5709240776207167e-05,10
0.09800000000000007,0.0,0.0,-3.0,-4.340390186940418e-14,0.0,-2.999999986744603,4.340390186940418e-14,0.0,-1.3255396780209594e-08,1.3255396780280655e-08,2.9999483483708107,2.9999483483708107,5.1651629189297665e-05,5.1651629189297665e-05,1.3255396336120384e-08,5.099581701184519e-05,10
0.09900000000000007,0.0,0.0,-3.0,-6.503437622728387e-14,0.0,-3.0000000435236744,6.503437622728387e-14,0.0,4.3523674442269566e-08,4.352367444231815e-08,2.999978682775261,2.999978682775261,2.1317224739192397e-05,2.1317224739192397e-05,-8.992634796811672e-07,1.9834692723375014e-05,10
0.10000000000000007,0.0,0.0,-3.0,-4.1908188923036344e-14,0.0,-2.9999999979346113,4.1908188923036344e-14,0.0,-2.065388748917485e-09,2.0653887493426582e-09,2.9999999979346117,2.9999999979346117,2.065388304828275e-09,2.065388304828275e-09,-5.8462611305376555e-05,-1.8168738316948208e-05,10
0.10100000000000008,0.0,0.0,-3.0,-7.373982202076599e-14,0.0,-3.0000000665623676,7.373982202076599e-14,0.0,6.656236761770629e-08,6.656236761774713e-08,2.9999558332377996,2.9999558332377996,4.4166762200426035e-05,4.4166762200426035e-05,-6.65623680617955e-08,4.3473011545724916e-05,10
0.10200000000000008,0.0,0.0,-3.0,-7.095971330191623e-14,0.0,-3.0000000414405554,7.095971330191623e-14,0.0,4.144055543164882e-08,4.144055543170957e-08,2.999979891871973,2.999979891871973,2.0108128027107597e-05,2.0108128027107597e-05,-4.144055587573803e-08,1.9264560673804e-05,10
0.10300000000000008,0.0,0.0,-3.0,-3.49339923666917e-14,0.0,-3.0000000014560797,3.49339923666917e-14,0.0,1.4560797012563853e-09,1.4560797016754503e-09,3.00000000145608,3.00000000145608,-1.4560801453455952e-09,-1.4560801453455952e-09,-4.9341582958106756e-05,-1.571187524662676e-05,10
0.10400000000000008,0.0,0.0,-3.0,-4.343301101372251e-14,0.0,-2.9999999867400224,4.343301101372251e-14,0.0,-1.3259977560409197e-08,1.325997756048033e-08,2.9999483486168907,2.9999483486168907,5.1651383109252436e-05,5.1651383109252436e-05,1.3259977560409197e-08,5.0878774518814396e-05,10
