step,time,phase,dt,translation_step_um,t1_base_x,t1_ctrl_x,t1_lag_x,t1_base_trans_delta_m,t1_base_rot_delta_rad,t1_strain_err_max,t1_strain_err_mean,t1_kappa_mean_curved_1pm,t1_kappa_rest_mean_curved_1pm,t1_kappa_rel_error,t1_frame_delta_max_m,t1_frame_delta_mean_m,t2_base_x,t2_ctrl_x,t2_lag_x,t2_advance_m,estimated_protrusion_m,t2_strain_err_max_all,t2_strain_err_mean_all,t2_strain_err_max_protruded,t2_strain_err_mean_protruded,t2_kappa_mean_protruded_curved_1pm,t2_kappa_rest_mean_protruded_curved_1pm,t2_kappa_rel_err_exposed_curved,t2_tip_x,t2_tip_y,t2_tip_z,contact_pairs,active_like_pairs,min_gap,max_gap,mean_gap,gap_sign,activation_tolerance,active_impulse_pairs,normal_impulse_sum,normal_impulse_max,normal_force_sum_N,normal_force_max_N
1160,3.556,control,0.001,50,1.63682648e-10,0,-1.63682648e-10,1.66767682e-10,0,0.191477943,0.127023872,8.39524939,8.33333333,0.742992733,0.00173170784,0.000507298237,-0.142602243,-0.13765,0.00495224345,0.0173977566,0.0173977564,16.4921183,5.62775637,1.20998993,0.543319572,16.1233471,16.6666667,3.25991743,0.18442821,0.0146674618,-0,32,23,-2.04608707e-08,0.000775353236,0.000129265858,-1,0.0001,23,0.00117354886,0.000299131599,1.17354886,0.299131599
1180,3.576,control,0.001,50,1.74394917e-10,0,-1.74394917e-10,1.77246886e-10,0,0.191652218,0.126091638,8.39526787,8.33333333,0.74321444,0.00170988196,0.000498297053,-0.14161122,-0.13665,0.00496121952,0.0183887805,0.0183887803,16.4923527,5.58112021,0.981595964,0.440204276,16.2264624,16.6666667,2.64122566,0.185227398,0.015213977,-0,32,23,-6.90756087e-09,0.000748838196,0.000130285618,-1,0.0001,23,0.00116940753,0.000293457878,1.16940753,0.293457878
1200,3.596,control,0.001,50,1.75174951e-10,0,-1.75174951e-10,1.77986779e-10,0,0.191584987,0.12493267,8.39519714,8.33333333,0.742365647,0.00168452907,0.000488117964,-0.140618509,-0.13565,0.0049685085,0.0193814915,0.0193814913,16.4922719,5.53402193,0.800988007,0.359858794,16.3068079,16.6666667,2.15915276,0.186015892,0.0157860613,-0,32,22,-5.29685852e-08,0.000727698096,0.000131306221,-1,0.0001,22,0.00116769071,0.00030611676,1.16769071,0.30611676
1220,3.616,control,0.001,50,1.68119028e-10,0,-1.68119028e-10,1.71032777e-10,0,0.191397548,0.123641973,8.39505609,8.33333333,0.740673134,0.00165723744,0.000477321732,-0.139624427,-0.13465,0.00497442748,0.0203755725,0.0203755724,16.4938922,5.48576176,2.0067819,0.724084553,15.9425821,16.6666667,4.34450732,0.186790174,0.0163898256,-0,32,22,-5.50303573e-08,0.000778380072,0.000132264048,-1,0.0001,22,0.00115825062,0.000296870144,1.15825062,0.296870144
1240,3.636,control,0.001,50,1.54580711e-10,0,-1.54580711e-10,1.57757472e-10,0,0.191107187,0.122265182,8.39483294,8.33333333,0.737995271,0.00162898623,0.000466302186,-0.138629234,-0.13365,0.00497923396,0.021370766,0.0213707659,16.4931929,5.43586328,1.71817262,0.614368101,16.0522986,16.6666667,3.68620861,0.187546947,0.017030378,-0,32,22,-4.31970825e-08,0.000830356582,0.000132545449,-1,0.0001,22,0.0011532074,0.00029565016,1.1532074,0.29565016
1260,3.656,control,0.001,50,1.45246796e-10,0,-1.45246796e-10,1.48630898e-10,0,0.191200161,0.121213058,8.39485145,8.33333333,0.738217412,0.00160512247,0.00045670592,-0.137633137,-0.13265,0.00498313704,0.022366863,0.0223668628,16.492441,5.38494665,1.41281231,0.502171922,16.1644947,16.6666667,3.01303153,0.188291733,0.0176807163,-0,31,22,-4.20741945e-08,0.000778138278,0.000132604304,-1,0.0001,22,0.00118168053,0.000305255539,1.18168053,0.305255539
1280,3.676,control,0.001,50,1.62167778e-10,0,-1.62167778e-10,1.65167811e-10,0,0.191596329,0.120491156,8.39506332,8.33333333,0.740759792,0.00158654614,0.000449019745,-0.136636307,-0.13165,0.00498630654,0.0233636935,0.0233636933,16.4932036,5.33677511,1.13625507,0.400009239,16.2666574,16.6666667,2.40005543,0.18904366,0.0182908382,-0,32,23,-1.92753568e-08,0.000763639547,0.000130133156,-1,0.0001,23,0.00117202148,0.000294442323,1.17202148,0.294442323
1300,3.696,control,0.001,50,1.69665977e-10,0,-1.69665977e-10,1.72514341e-10,0,0.191662905,0.119432029,8.39507743,8.33333333,0.740929142,0.00156328244,0.000439872426,-0.13563888,-0.13065,0.00498888032,0.0243611197,0.0243611195,16.4942127,5.28915995,0.923042914,0.324562008,16.3421047,16.6666667,1.94737205,0.189785815,0.0189195606,-0,32,22,-4.90327667e-09,0.000727046408,0.000131201229,-1,0.0001,22,0.00116743884,0.000292714317,1.16743884,0.292714317
1320,3.716,control,0.001,50,1.67695606e-10,0,-1.67695606e-10,1.70569832e-10,0,0.191521045,0.118190272,8.39500376,8.33333333,0.740045161,0.001537293,0.000429834927,-0.13464097,-0.12965,0.00499097034,0.0253590297,0.0253590295,16.4933363,5.24102645,2.18906517,0.651170411,16.0154963,16.6666667,3.90702246,0.190513438,0.0195756518,-0,32,22,-5.68339645e-08,0.000751256033,0.000132258814,-1,0.0001,22,0.0011615117,0.000277389696,1.1615117,0.277389696
1340,3.736,control,0.001,50,1.58381676e-10,0,-1.58381676e-10,1.61428733e-10,0,0.191270083,0.116827821,8.39483666,8.33333333,0.738039888,0.001509748,0.000419352157,-0.133642668,-0.12865,0.00499266752,0.0263573325,0.0263573323,16.4945387,5.19168932,1.89711139,0.557149148,16.1095175,16.6666667,3.34289489,0.191222244,0.0202657404,-0,32,22,-5.09887325e-08,0.000809984835,0.000133204109,-1,0.0001,22,0.00115535316,0.000285327197,1.15535316,0.285327197
1360,3.756,control,0.001,50,1.42665006e-10,0,-1.42665006e-10,1.46070074e-10,0,0.190967899,0.115386911,8.39458978,8.33333333,0.735077361,0.00148150128,0.000408761352,-0.132644046,-0.12765,0.0049940457,0.0273559543,0.0273559542,16.4956279,5.1407149,1.60500905,0.470952089,16.1957146,16.6666667,2.82571253,0.191908808,0.020995038,-0,32,23,-4.48070143e-08,0.000785668341,0.000129648282,-1,0.0001,23,0.00115118548,0.000293863403,1.15118548,0.293863403
1380,3.776,control,0.001,50,1.52255944e-10,0,-1.52255944e-10,1.55434963e-10,0,0.191445857,0.114720998,8.39490719,8.33333333,0.738886284,0.00146378714,0.000401555868,-0.131645165,-0.12665,0.00499516487,0.0283548351,0.028354835,16.4952065,5.0905259,1.2899867,0.372605936,16.2940607,16.6666667,2.23563562,0.19259677,0.0216829973,-0,32,23,-4.02625887e-08,0.000773014027,0.000130650414,-1,0.0001,23,0.0011759507,0.000302492005,1.1759507,0.302492005
1400,3.796,control,0.001,50,1.65616175e-10,0,-1.65616175e-10,1.68516568e-10,0,0.191677046,0.113811269,8.39501139,8.33333333,0.74013664,0.00144354099,0.000393766205,-0.130646074,-0.12565,0.0049960737,0.0293539263,0.0293539261,16.4958838,5.04219272,1.04140552,0.297924394,16.3687423,16.6666667,1.78754636,0.193282656,0.0223667875,-0,32,23,-2.06548997e-08,0.000748140922,0.000131704929,-1,0.0001,23,0.00116632865,0.000291100751,1.16632865,0.291100751
1420,3.816,control,0.001,50,1.68520855e-10,0,-1.68520855e-10,1.71363233e-10,0,0.191653995,0.112656684,8.39499827,8.33333333,0.739979223,0.00141971244,0.000384824393,-0.129646812,-0.12465,0.0049968117,0.0303531883,0.0303531881,16.4974925,4.99410131,0.847938259,0.242668056,16.4239986,16.6666667,1.45600833,0.193955904,0.023071598,-0,32,22,-6.7516272e-08,0.000727824327,0.000132773213,-1,0.0001,22,0.00117048529,0.000310792556,1.17048529,0.310792556
1440,3.836,control,0.001,50,1.62912887e-10,0,-1.62912887e-10,1.6585081e-10,0,0.191466976,0.111345785,8.39488988,8.33333333,0.738678504,0.00139368605,0.000375188903,-0.128647411,-0.12365,0.00499741098,0.031352589,0.0313525889,16.4984865,4.94535579,2.06270137,0.511620667,16.155046,16.6666667,3.069724,0.194611054,0.023805901,-0,32,22,-7.20101126e-08,0.000778222724,0.000133813221,-1,0.0001,22,0.00115785477,0.000290203116,1.15785477,0.290203116
1460,3.856,control,0.001,50,1.50495286e-10,0,-1.50495286e-10,1.53696443e-10,0,0.191140052,0.109924657,8.39468215,8.33333333,0.736185763,0.00136640034,0.000365234077,-0.127647898,-0.12265,0.00499789761,0.0323521024,0.0323521022,16.4981743,4.89532969,1.76968015,0.437078492,16.2295882,16.6666667,2.62247095,0.195243146,0.0245765862,-0,32,22,-6.09252182e-08,0.000830593784,0.000134181732,-1,0.0001,22,0.00115211199,0.000295956453,1.15211199,0.295956453
1480,3.876,control,0.001,50,1.42033822e-10,0,-1.42033822e-10,1.45439881e-10,0,0.191187031,0.108806269,8.39469268,8.33333333,0.736312171,0.00134325367,0.000356623958,-0.126648293,-0.12165,0.00499829278,0.0333517072,0.0333517071,16.4984339,4.84411607,1.45981971,0.359602025,16.3070646,16.6666667,2.15761215,0.195856821,0.0253588815,-0,31,22,-6.67770585e-09,0.000776990337,0.000134216116,-1,0.0001,22,0.00119015315,0.000313080144,1.19015315,0.313080144
1500,3.896,control,0.001,50,1.59768639e-10,0,-1.59768639e-10,1.62777173e-10,0,0.191615853,0.108086844,8.39494286,8.33333333,0.739314344,0.00132639153,0.000350250372,-0.125648614,-0.12065,0.00499861371,0.0343513863,0.0343513861,16.4986229,4.79475269,1.17071625,0.282197511,16.3844692,16.6666667,1.69318507,0.196477745,0.0260965639,-0,32,23,-3.90692686e-08,0.000763354154,0.000133038256,-1,0.0001,23,0.00117317919,0.000295305778,1.17317919,0.295305778
1520,3.916,control,0.001,50,1.68037888e-10,0,-1.68037888e-10,1.70885983e-10,0,0.191710819,0.107048337,8.39499529,8.33333333,0.739943518,0.00130522579,0.000342556872,-0.124648874,-0.11965,0.0049988743,0.0353511257,0.0353511255,16.5000512,4.74636798,0.947840189,0.226422918,16.4402437,16.6666667,1.35853751,0.197089501,0.0268478471,-0,32,22,-2.41064235e-08,0.000727310048,0.000134115649,-1,0.0001,22,0.00116861456,0.000293228237,1.16861456,0.293228237
1540,3.936,control,0.001,50,1.70890005e-10,0,-1.70890005e-10,1.73681616e-10,0,0.191604447,0.105814167,8.39494133,8.33333333,0.73929593,0.00128124064,0.000333953435,-0.123649086,-0.11865,0.00499908592,0.0363509141,0.0363509139,16.5009478,4.69794813,2.22478867,0.477213985,16.1894527,16.6666667,2.86328391,0.197685395,0.0276227358,-0,32,22,-6.64707489e-08,0.000750617887,0.000135178957,-1,0.0001,22,0.0011674753,0.000313700902,1.1674753,0.313700902
1560,3.956,control,0.001,50,1.74270532e-10,0,-1.74270532e-10,1.77000262e-10,0,0.191353871,0.104438011,8.39478401,8.33333333,0.737408105,0.00125536717,0.000324775219,-0.122649258,-0.11765,0.00499925776,0.0373507422,0.0373507421,16.5018537,4.64872117,1.93012603,0.410191184,16.2564755,16.6666667,2.4611471,0.198259213,0.0284294445,-0,32,22,-6.38140361e-08,0.000809538461,0.000136176395,-1,0.0001,22,0.00115576085,0.000298003376,1.15576085,0.298003376
1580,3.976,control,0.001,50,1.55828163e-10,0,-1.55828163e-10,1.58912683e-10,0,0.190985156,0.102961624,8.39453132,8.33333333,0.734375818,0.00122852023,0.000315398934,-0.121649397,-0.11665,0.00499939728,0.0383506027,0.0383506026,16.503117,4.5981278,1.6369804,0.350391553,16.3162751,16.6666667,2.10234932,0.198805713,0.0292746963,-0,32,23,-6.37669726e-08,0.000785568284,0.000132678666,-1,0.0001,23,0.00115022475,0.000292372871,1.15022475,0.292372871
1600,3.996,control,0.001,50,1.62919013e-10,0,-1.62919013e-10,1.65863162e-10,0,0.191463991,0.102263463,8.39484291,8.33333333,0.73811487,0.00121225229,0.000309412971,-0.120649511,-0.11565,0.0049995106,0.0393504894,0.0393504892,16.5026849,4.54757563,1.31751853,0.276521899,16.3901448,16.6666667,1.65913139,0.199349987,0.0300782148,-0,32,23,-6.09719813e-08,0.000772810969,0.000135356117,-1,0.0001,23,0.00117594955,0.000297860982,1.17594955,0.297860982
1620,4.016,control,0.001,50,1.74344078e-10,0,-1.74344078e-10,1.77078413e-10,0,0.191701628,0.101361412,8.3949685,8.33333333,0.739621949,0.0011940363,0.000303029255,-0.119649603,-0.11465,0.00499960263,0.0403503974,0.0403503972,16.5036998,4.49858332,1.06128973,0.218282545,16.4485749,16.6666667,1.30855061,0.199893071,0.0308739544,-0,32,23,-4.09494656e-08,0.000748261096,0.000136399379,-1,0.0001,23,0.00117112253,0.000291610834,1.17112253,0.291610834
1640,4.036,control,0.001,50,1.75869224e-10,0,-1.75869224e-10,1.78575934e-10,0,0.191701736,0.100223797,8.39497558,8.33333333,0.739706936,0.00117244512,0.000295566167,-0.118649677,-0.11365,0.00499967735,0.0413503227,0.0413503225,16.5060309,4.45016279,0.862147439,0.176606798,16.4905868,16.6666667,1.05647898,0.200423786,0.0316866562,-0,32,22,-2.41309595e-08,0.000727343413,0.00013749064,-1,0.0001,22,0.00116541232,0.000289832724,1.16541232,0.289832724
1660,4.056,control,0.001,50,1.75810884e-10,0,-1.75810884e-10,1.7851474e-10,0,0.191542142,0.0989192571,8.39487284,8.33333333,0.738474103,0.00114854027,0.000287364801,-0.117649738,-0.11265,0.00499973803,0.042350262,0.0423502618,16.5079189,4.4013737,2.09018094,0.389637107,16.2770624,16.6666667,2.33762589,0.200934946,0.0325255578,-0,32,22,-7.84719339e-08,0.000777699465,0.000138518413,-1,0.0001,22,0.00115636336,0.000274303456,1.15636336,0.274303456
1680,4.076,control,0.001,50,1.63366294e-10,0,-1.63366294e-10,1.66293825e-10,0,0.191229143,0.0974857034,8.39466296,8.33333333,0.73595548,0.00112308137,0.000278728605,-0.116649787,-0.11165,0.00499978729,0.0433502127,0.0433502126,16.5088033,4.35168339,1.79568363,0.335233863,16.3314328,16.6666667,2.01140318,0.20141978,0.0333985853,-0,32,22,-7.69933942e-08,0.000830779661,0.00013893306,-1,0.0001,22,0.00115156169,0.000293052534,1.15156169,0.293052534
1700,4.096,control,0.001,50,1.52420321e-10,0,-1.52420321e-10,1.55576854e-10,0,0.191206314,0.0963388223,8.39466254,8.33333333,0.735950512,0.00110153574,0.000271353172,-0.115649827,-0.11065,0.00499982729,0.0443501727,0.0443501726,16.5093967,4.30084822,1.48491901,0.278422578,16.3882441,16.6666667,1.67053547,0.201881631,0.0342819718,-0,31,22,-1.43427273e-08,0.000776886008,0.000139118218,-1,0.0001,22,0.00118935967,0.000316433301,1.18935967,0.316433301
1720,4.116,control,0.001,50,1.68262436e-10,0,-1.68262436e-10,1.71104966e-10,0,0.191640827,0.0956331275,8.39493405,8.33333333,0.739208629,0.00108681461,0.000266368732,-0.11465591,-0.11,0.00465590969,0.0453440903,0.0453440901,16.5091895,4.2510674,1.18994317,0.216165653,16.4505245,16.6666667,1.29685326,0.202344037,0.0351171134,-0,32,22,-6.20170566e-08,0.000763819198,0.000139761253,-1,0.0001,22,0.00119052939,0.000297446421,1.19052939,0.297446421
1740,4.136,control,0.001,50,1.76587404e-10,0,-1.76587404e-10,1.79277088e-10,0,0.192258125,0.0951297363,8.39538573,8.33333333,0.74462879,0.0010748318,0.000262283268,-0.113782882,-0.11,0.00378288248,0.0462171175,0.0462171173,16.508716,4.20393111,0.937692762,0.165557349,16.5072653,16.6666667,0.956407982,0.202695466,0.0359101312,-0,32,22,-4.79182833e-08,0.000739644752,0.000140021739,-1,0.0001,22,0.00120683589,0.00029833585,1.20683589,0.29833585
1760,4.156,control,0.001,50,2.19674561e-10,0,-2.19674561e-10,2.21787118e-10,0,0.193102428,0.0949551493,8.39611439,8.33333333,0.753372717,0.00106744058,0.000259705362,-0.11307191,-0.11,0.00307191023,0.0469280898,0.0469280896,16.5082722,4.1615997,0.715254547,0.127708307,16.5632287,16.6666667,0.62062774,0.202915385,0.0366251387,-0,32,21,-3.27398783e-08,0.000711940098,0.000139627298,-1,0.0001,21,0.00122053838,0.000304989318,1.22053838,0.304989318
1780,4.176,control,0.001,50,4.05175852e-10,0,-4.05175852e-10,4.06215011e-10,0,0.193957892,0.0949056702,8.39697142,8.33333333,0.763657015,0.00106156646,0.000257541889,-0.112494533,-0.11,0.00249453329,0.0475054667,0.0475054663,16.5055029,4.12495189,1.88823635,0.302529452,16.4105871,16.6666667,1.53647752,0.203044315,0.0372542429,-0,32,21,-4.49710757e-08,0.000720127223,0.000138851071,-1,0.0001,21,0.00122865169,0.000309475651,1.22865169,0.309475651
1800,4.196,control,0.001,50,4.98075279e-10,0,-4.98075279e-10,4.98870043e-10,0,0.19472616,0.0948722611,8.39785031,8.33333333,0.774203763,0.0010561207,0.00025555396,-0.112025676,-0.11,0.00202567599,0.047974324,0.0479743235,16.5070812,4.09343996,1.59279695,0.257713448,16.4826146,16.6666667,1.10431224,0.203113578,0.0377979495,-0,32,21,-9.34359892e-08,0.000731170681,0.000137951989,-1,0.0001,21,0.00122773097,0.000312331396,1.22773097,0.312331396
1820,4.216,control,0.001,50,4.24975085e-10,0,-4.24975085e-10,4.25939112e-10,0,0.195255526,0.0948200914,8.39867486,8.33333333,0.784098336,0.00105103528,0.000253807026,-0.111644942,-0.11,0.00164494213,0.0483550579,0.0483550574,16.5049751,4.06698566,1.32552127,0.224871722,16.5438403,16.6666667,0.736957962,0.203145372,0.0382615043,-0,32,21,-8.67087031e-08,0.000741025405,0.000136921843,-1,0.0001,21,0.00123762522,0.000315608587,1.23762522,0.315608587
1840,4.236,control,0.001,50,3.71436336e-10,0,-3.71436336e-10,3.72569223e-10,0,0.19563392,0.0947106385,8.3994412,8.33333333,0.793294411,0.00104537412,0.000251871497,-0.111335769,-0.11,0.00133576872,0.0486642313,0.0486642309,16.5047627,4.0449122,1.08795841,0.200216836,16.5943907,16.6666667,0.433655695,0.20315548,0.0386508713,-0,32,21,-8.23124216e-08,0.000750013871,0.000135910376,-1,0.0001,21,0.00123831961,0.000315703056,1.23831961,0.315703056
1860,4.256,control,0.001,50,3.08581107e-10,0,-3.08581107e-10,3.0998528e-10,0,0.195834898,0.0945203488,8.40011572,8.33333333,0.801388639,0.00103882788,0.000249642575,-0.111084706,-0.11,0.00108470567,0.0489152943,0.048915294,16.5044111,4.02593527,0.880920466,0.177250868,16.6345645,16.6666667,0.192612705,0.203154513,0.0389735964,-0,32,21,-8.16641457e-08,0.000757989105,0.000134815928,-1,0.0001,21,0.00123961129,0.00031864478,1.23961129,0.31864478
1880,4.276,control,0.001,50,2.84551152e-10,0,-2.84551152e-10,2.8609312e-10,0,0.195905159,0.0942481238,8.4006933,8.33333333,0.808319584,0.00103129349,0.000247059525,-0.110880831,-0.11,0.00088083095,0.0491191691,0.0491191688,16.5044452,4.00973609,0.703064068,0.155831438,16.6653131,16.6666667,0.00812141502,0.203149092,0.0392379151,-0,32,22,-7.65309862e-08,0.000764962864,0.000133495312,-1,0.0001,22,0.00123501998,0.000317680217,1.23501998,0.317680217
1900,4.296,control,0.001,50,2.82045528e-10,0,-2.82045528e-10,2.83603631e-10,0,0.195881387,0.0939028159,8.40117562,8.33333333,0.814107431,0.00102289089,0.000244161201,-0.110715275,-0.11,0.000715275311,0.0492847247,0.0492847244,16.5046516,3.99718091,0.552105146,0.143919632,16.6878963,16.6666667,0.127377597,0.20314317,0.0394520195,-0,32,22,-7.27517656e-08,0.00076448271,0.000132099981,-1,0.0001,22,0.0012345419,0.000317960501,1.2345419,0.317960501
1920,4.316,control,0.001,50,2.86723028e-10,0,-2.86723028e-10,2.88255409e-10,0,0.195751864,0.0935047875,8.40156926,8.33333333,0.818831125,0.00101396787,0.00024107852,-0.110580837,-0.11,0.000580836522,0.0494191635,0.0494191632,16.5049861,3.98645532,0.425297338,0.131484527,16.7036407,16.6666667,0.221844045,0.203138822,0.0396238102,-0,32,22,-7.74117164e-08,0.000763322578,0.000130884724,-1,0.0001,22,0.00124474326,0.000317889609,1.24474326,0.317889609
1940,4.336,control,0.001,50,3.0335576e-10,0,-3.0335576e-10,3.04794947e-10,0,0.195541852,0.0930116644,8.40180526,8.33333333,0.821663134,0.00100399988,0.000237641302,-0.110471666,-0.11,0.000471666052,0.0495283339,0.0495283336,16.5071944,3.97664411,0.323684036,0.117125848,16.7118627,16.6666667,0.271176376,0.203133975,0.039766946,-0,31,21,-1.78164352e-07,0.000765010334,0.000134108989,-1,0.0001,21,0.00128312589,0.000332972625,1.28312589,0.332972625
1960,4.356,control,0.001,50,3.56932275e-10,0,-3.56932275e-10,3.58125501e-10,0,0.195446482,0.092747295,8.40219489,8.33333333,0.826338698,0.000997154293,0.00023516233,-0.110383015,-0.11,0.000383014648,0.0496169854,0.049616985,16.504571,3.96990151,0.231404267,0.106532423,16.7217759,16.6666667,0.330655515,0.203139661,0.0398603967,-0,31,21,-7.29911109e-08,0.000757438709,0.000133647839,-1,0.0001,21,0.00124518361,0.000318963344,1.24518361,0.318963344
1980,4.376,control,0.001,50,3.91871817e-10,0,-3.91871817e-10,3.92942269e-10,0,0.195225137,0.0923486631,8.40241154,8.33333333,0.828938464,0.000988820593,0.000232229981,-0.110311026,-0.11,0.000311025619,0.0496889744,0.049688974,16.5050924,3.96385367,0.167074512,0.0949779389,16.7245169,16.6666667,0.347101617,0.20314879,0.0399334132,-0,31,21,-8.35942813e-08,0.000753488712,0.000133333727,-1,0.0001,21,0.00124880072,0.000318282803,1.24880072,0.318282803
2000,4.396,control,0.001,50,4.06883895e-10,0,-4.06883895e-10,4.07909064e-10,0,0.194955064,0.0919406538,8.40257515,8.33333333,0.830901767,0.000980621878,0.000229356697,-0.110252567,-0.11,0.000252567203,0.0497474328,0.0497474324,16.5050986,3.95871989,0.120152873,0.0836441944,16.7236436,16.6666667,0.341861493,0.203160929,0.0399874511,-0,31,21,-8.0236723e-08,0.000750533493,0.000133112032,-1,0.0001,21,0.00124732665,0.000317997639,1.24732665,0.317997639
2020,4.416,control,0.001,50,3.82347709e-10,0,-3.82347709e-10,3.8345534e-10,0,0.194663444,0.0915465091,8.40269358,8.33333333,0.832322998,0.000972973862,0.000226702857,-0.110205096,-0.11,0.000205096242,0.0497949038,0.0497949034,16.5052533,3.95434715,0.108294162,0.0728209224,16.7203372,16.6666667,0.322023212,0.203174641,0.0400272456,-0,31,21,-8.01846388e-08,0.000748277292,0.000132941307,-1,0.0001,21,0.00124680656,0.000317774647,1.24680656,0.317774647
2040,4.436,control,0.001,50,3.61194503e-10,0,-3.61194503e-10,3.62382975e-10,0,0.194375726,0.0911765497,8.40278064,8.33333333,0.833367639,0.00096592538,0.000224261656,-0.110166548,-0.11,0.000166547636,0.0498334524,0.049833452,16.505415,3.95064395,0.0958024038,0.0627526309,16.7156012,16.6666667,0.293606987,0.203188824,0.0400562834,-0,31,21,-7.91944011e-08,0.000746547325,0.000132809536,-1,0.0001,21,0.00124642326,0.000317614145,1.24642326,0.317614145
2060,4.456,control,0.001,50,3.43874802e-10,0,-3.43874802e-10,3.45137297e-10,0,0.19410231,0.090836497,8.40284501,8.33333333,0.834140113,0.000959527609,0.000222047391,-0.110135244,-0.11,0.000135244394,0.0498647556,0.0498647553,16.5055464,3.94752199,0.0834549358,0.0535958649,16.7101772,16.6666667,0.261062905,0.203202688,0.0400773187,-0,31,21,-7.71822433e-08,0.000745214142,0.000132707243,-1,0.0001,21,0.00124656677,0.000317579739,1.24656677,0.317579739
2080,4.476,control,0.001,50,4.2694715e-10,0,-4.2694715e-10,4.27924913e-10,0,0.193862901,0.090519593,8.40289624,8.33333333,0.834754866,0.000953464405,0.000219899301,-0.110109825,-0.11,0.000109824819,0.0498901752,0.0498901748,16.5057156,3.94494547,0.071790228,0.0454330411,16.7046005,16.6666667,0.227603073,0.203215718,0.0400921167,-0,31,21,-7.53785202e-08,0.000744172747,0.000132614734,-1,0.0001,21,0.00124637471,0.000317425902,1.24637471,0.317425902
2100,4.496,control,0.001,50,5.37646006e-10,0,-5.37646006e-10,5.38380083e-10,0,0.193643604,0.0902212882,8.40293526,8.33333333,0.835223162,0.000947721302,0.000217837515,-0.110089183,-0.11,8.91829971e-05,0.049910817,0.0499108165,16.5058988,3.94283497,0.0611165514,0.0382777615,16.699214,16.6666667,0.195284296,0.203227641,0.040102244,-0,31,21,-7.44589263e-08,0.00074335057,0.000132529899,-1,0.0001,21,0.00124641329,0.000317464996,1.24641329,0.317464996
2120,4.516,control,0.001,50,6.28101509e-10,0,-6.28101509e-10,6.28700773e-10,0,0.193458505,0.0899540402,8.40296411,8.33333333,0.835569355,0.000942612818,0.000216005414,-0.110072421,-0.11,7.24208887e-05,0.0499275791,0.0499275785,16.506078,3.94108079,0.0515400072,0.0320743841,16.6941927,16.6666667,0.165156133,0.203238278,0.0401092674,-0,31,21,-7.35295418e-08,0.000742694866,0.000132460098,-1,0.0001,21,0.00124635683,0.000317448074,1.24635683,0.317448074
2140,4.536,control,0.001,50,7.01348668e-10,0,-7.01348668e-10,7.01864708e-10,0,0.193326785,0.0897226906,8.4029868,8.33333333,0.835841583,0.000938212974,0.000214430535,-0.110058809,-0.11,5.88092852e-05,0.0499411907,0.04994119,16.5062388,3.93961872,0.0431015679,0.0267532223,16.6896447,16.6666667,0.137868456,0.203247556,0.040114218,-0,31,21,-7.27812007e-08,0.000742165496,0.000132403231,-1,0.0001,21,0.00124634132,0.000317451223,1.24634132,0.317451223
2160,4.556,control,0.001,50,7.60654811e-10,0,-7.60654811e-10,7.611155e-10,0,0.193211174,0.0895267996,8.40300582,8.33333333,0.836069865,0.000934498532,0.000213103616,-0.110047756,-0.11,4.77560366e-05,0.049952244,0.0499522432,16.506378,3.9384009,0.0357858273,0.0222362109,16.6856232,16.6666667,0.113739311,0.203255491,0.0401177877,-0,31,21,-7.21791068e-08,0.000741731625,0.000132356685,-1,0.0001,21,0.00124635553,0.000317467906,1.24635553,0.317467906
2180,4.576,control,0.001,50,8.08674935e-10,0,-8.08674935e-10,8.0909693e-10,0,0.193112165,0.0893635091,8.40302261,8.33333333,0.836271344,0.00093140634,0.000212001098,-0.11003878,-0.11,3.87802901e-05,0.0499612197,0.0499612189,16.5064956,3.93738811,0.029532935,0.0184390091,16.6821373,16.6666667,0.0928236848,0.203262163,0.0401204403,-0,31,21,-7.16945006e-08,0.000741370552,0.000132318299,-1,0.0001,21,0.00124638849,0.000317492584,1.24638849,0.317492584
2200,4.596,control,0.001,50,8.47556717e-10,0,-8.47556717e-10,8.47950693e-10,0,0.193028987,0.0892290166,8.40303793,8.33333333,0.836455145,0.000928859411,0.000211094658,-0.110031492,-0.11,3.14915708e-05,0.0499685084,0.0499685076,16.5065958,3.9365473,0.0242531178,0.0152747731,16.6791649,16.6666667,0.0749891426,0.20326769,0.0401224835,-0,31,21,-7.09420015e-08,0.000741065689,0.000132286575,-1,0.0001,21,0.00124610909,0.000317431392,1.24610909,0.317431392
2220,4.616,control,0.001,50,8.7904434e-10,0,-8.7904434e-10,8.79417514e-10,0,0.192959959,0.0891193213,8.40305221,8.33333333,0.836626498,0.000926779605,0.000210355819,-0.110025573,-0.11,2.55727953e-05,0.0499744272,0.0499744263,16.5066741,3.93585061,0.0198414673,0.0126584095,16.676665,16.6666667,0.0599902307,0.203272208,0.0401241178,-0,31,21,-7.07578451e-08,0.000740805772,0.000132259664,-1,0.0001,21,0.00124660495,0.000317518569,1.24660495,0.317518569
