step,time_s,phase,wall_step_ms,outer_euler_residual_norm,inner_euler_residual_norm,euler_residual_norm_max,contact_current_error,contact_current_iterations,theta_beta_rad,theta_beta_deg,theta_tip_rad,theta_tip_deg,inner_interp_frame_0,inner_interp_frame_1,inner_interp_alpha,inner_to_outer_tip_distance_m,outer_tip_x_m,outer_tip_y_m,outer_tip_z_m,inner_pseudo_tip_x_m,inner_pseudo_tip_y_m,inner_pseudo_tip_z_m
1579,3.9749999999998504,control,53.27559995930642,9.82119044882342e-05,75260.19590153024,75260.19590153024,7.792358410321877e-07,226.0,1.614429558094749,92.49999999999966,0.006944761326546408,0.39790551373678407,52,53,0.7833279845835814,0.0009499419370655626,0.16956561712615248,0.005309852992681234,5.990034030674968e-06,0.1691290539235937,0.0061531860075544655,3.031450714572433e-05
1580,3.9759999999998503,control,52.126900060102344,9.887351010692686e-05,75393.56905334386,75393.56905334386,7.798324914701734e-07,226.0,1.6231562043547205,92.99999999999966,0.0071464753594755155,0.4094628764921849,52,53,0.7831615926081426,0.0009499432853596363,0.169565635409429,0.0053094721415984075,6.288204821685842e-06,0.16912905376176285,0.006152780780802404,3.117292633635466e-05
1581,3.97699999999985,control,64.88700001500547,9.95199014566761e-05,75525.56100387119,75525.56100387119,7.798022697555377e-07,226.0,1.631882850614692,93.49999999999966,0.0073525753916468236,0.42127153849311133,52,53,0.7829969320524811,0.0009499446399924493,0.16956565348971767,0.005309095805597391,6.593866560333066e-06,0.16912905380672744,0.006152379649480231,3.204763856756019e-05
1582,3.97799999999985,control,52.683799993246794,0.00010015100853808075,75656.1860567157,75656.1860567157,7.79721824110382e-07,226.0,1.6406094968746636,93.99999999999964,0.007563125625491559,0.4333351782679072,52,53,0.7828339919116143,0.0009499459596528281,0.1695656713711191,0.005308723913267823,6.90715318183873e-06,0.169129054073114,0.00615198248824049,3.293861642359434e-05
1583,3.97899999999985,control,53.61390009056777,0.00010076653586763824,75785.45836735425,75785.45836735425,7.79477631807771e-07,226.0,1.6493361431346354,94.49999999999966,0.0077781903534193024,0.4456574795002962,52,53,0.782672755463263,0.0009499472591115089,0.16956568905731292,0.005308356392888076,7.228197845310292e-06,0.16912905455485142,0.006151589222450465,3.384588936555985e-05
1584,3.97999999999985,control,54.05889998655766,0.00010136610952271046,75913.39194467055,75913.39194467055,7.788310975134494e-07,226.0,1.6580627893946067,94.99999999999964,0.007997834228033681,0.4582421465116008,52,53,0.7825132054809761,0.0009499485480191594,0.16956570655093472,0.0053079931910481205,7.557120249993981e-06,0.16912905525061137,0.006151199792483713,3.476949069188153e-05
1585,3.9809999999998498,control,38.986300001852214,0.0001019493543350303,76040.00065247375,76040.00065247375,7.788801801268235e-07,226.0,1.6667894356545783,95.49999999999963,0.008222121599551178,0.4710928662976361,52,53,0.7823553241794182,0.0009499498383738405,0.16956572385415353,0.0053076342644572585,7.893994775521723e-06,0.16912905615930154,0.006150814149619467,3.570947530319902e-05
1586,3.9819999999998497,control,36.544700036756694,0.0001025159433638828,76165.29821100051,76165.29821100051,7.794133927100116e-07,226.0,1.6755160819145498,95.99999999999963,0.008451116814519445,0.48421332564400876,52,53,0.782199095172538,0.0009499511325248322,0.16956574096876598,0.005307279582067358,8.238871704426105e-06,0.1691290572860148,0.006150432245099945,3.6666010588476945e-05
1587,3.9829999999998495,control,37.93850005604327,0.00010306557223871853,76289.29819840204,76289.29819840204,7.79796843867681e-07,226.0,1.6842427281745214,96.49999999999962,0.008684884532512026,0.4976072292713881,52,53,0.7820445022530816,0.0009499524301716596,0.1695657578964041,0.00530692911647235,8.591802883808553e-06,0.1691290586381535,0.006150054029493838,3.7639323861090665e-05
1588,3.9839999999998494,control,32.987199956551194,0.0001035979376533399,76412.01405221537,76412.01405221537,7.765396249973497e-07,227.0,1.6929693744344927,96.9999999999996,0.008923489680857244,0.511278297241662,52,53,0.7818915074217765,0.0009499538209182614,0.16956577463642844,0.00530658289157526,8.952667865360673e-06,0.16912906019997764,0.006149679581420535,3.862983829326583e-05
1589,3.9849999999998493,control,38.61349995713681,0.00010411322281228767,76533.45907081962,76533.45907081962,7.753365941547956e-07,227.0,1.7016960206944647,97.49999999999962,0.009166997830742539,0.5252302865071284,52,53,0.7817401336475515,0.0009499550871489918,0.16956579119264115,0.005306240850744154,9.321751439195977e-06,0.1691290620480429,0.006149308627013428,3.9637530748224186e-05
1590,3.985999999999849,control,38.10550004709512,0.00010461058809432139,76653.646414877,76653.646414877,7.757687328035475e-07,227.0,1.710422666954436,97.9999999999996,0.009415474628495343,0.5394669583252899,52,53,0.7815903541121753,0.0009499563441147613,0.1695658075701561,0.005305902867972036,9.699179072624504e-06,0.16912906414383674,0.006148941112435812,4.066292661945998e-05
1591,3.986999999999849,control,35.529499989934266,0.00010508947938157295,76772.58910875914,76772.58910875914,7.762989196793042e-07,227.0,1.7191493132144076,98.4999999999996,0.009668985243824169,0.5539920466453961,52,53,0.7814421457205213,0.0009499576392108638,0.1695658237685646,0.005305568949369203,1.0084957394674128e-05,0.16912906648256204,0.006148577062221888,4.170632806873658e-05
1592,3.987999999999849,control,36.47069993894547,0.000105549577088917,76890.30004195834,76890.30004195834,7.77103007579715e-07,227.0,1.727875959474379,98.99999999999959,0.00992759521917946,0.5688093067732365,52,53,0.7812954922261987,0.0009499589573090651,0.1695658397878648,0.005305239102373645,1.0479103659694419e-05,0.16912906908302022,0.006148216444939906,4.2767985356408405e-05
1593,3.988999999999849,control,38.28660002909601,0.00010599061470732906,77006.7919704846,77006.7919704846,7.778141490635743e-07,227.0,1.7366026057343507,99.49999999999959,0.010191370594799246,0.5839225225357283,52,53,0.781150378940892,0.000949960283913198,0.16956585562906054,0.005304913317778563,1.0881658464012785e-05,0.16912907196295612,0.0061478592073558914,4.3848267047761736e-05
1594,3.989999999999849,control,37.33239998109639,0.00010641229339644734,77122.07751824765,77122.07751824765,7.790350989488982e-07,227.0,1.7453292519943222,99.99999999999959,0.010460377927021458,0.5993355073301345,52,53,0.7810067909634121,0.0009499616125297769,0.16956587129355213,0.005304591575760808,1.1292681465326812e-05,0.1691290751374407,0.006147505288520337,4.4947638431352755e-05
1595,3.9909999999998487,control,38.57650002464652,0.00010681426465197374,77236.16917842519,77236.16917842519,7.75344792583208e-07,228.0,1.7540558982542938,100.49999999999957,0.010734684888674016,0.6150521385238831,52,53,0.7808646924998881,0.0009499630232038803,0.1695658867806627,0.005304273904850705,1.1712108467500477e-05,0.16912907859656914,0.006147154755858737,4.606653711245148e-05
1596,3.9919999999998486,control,41.577299940399826,0.00010719664624068657,77349.07931481667,77349.07931481667,7.797317116638435e-07,227.0,1.7627825445142653,100.99999999999957,0.011014358237406279,0.6310762410485322,52,53,0.7807241262942896,0.00094996422742152,0.16956590209691388,0.00530396018221448,1.214041453733761e-05,0.16912908243498745,0.006146807198800512,4.7204968820336134e-05
1597,3.9929999999998484,control,42.554200044833124,0.00010755800837337529,77460.8201631831,77460.8201631831,7.769755783719945e-07,228.0,1.7715091907742369,101.49999999999956,0.011299466553332319,0.6474117442551768,52,53,0.780585010521051,0.0009499656182099674,0.16956591724270775,0.005303650379101605,1.2577430712548264e-05,0.16912908653475958,0.006146462901684854,4.836374305967604e-05
1598,3.9939999999998483,control,39.95440003927797,0.00010789868858223277,77571.40383257299,77571.40383257299,7.766264942169915e-07,228.0,1.7802358370342084,101.99999999999956,0.011590077173275915,0.6640625062596253,52,53,0.7804473702164836,0.0009499669330637812,0.16956593221706698,0.005303344552020406,1.30233466991017e-05,0.1691290909966158,0.006146121664318752,4.95426705618471e-05
1599,3.9949999999998482,control,34.05820007901639,0.000108218021739672,77680.84230663473,77680.84230663473,7.767342479801155e-07,228.0,1.7889624832941802,102.49999999999956,0.011886258908127596,0.6810324696354894,52,53,0.780311188364308,0.0009499682170448361,0.16956594702533467,0.0053030425850739745,1.3478356204527004e-05,0.16912909581240873,0.0061457833677699865,5.074233802867684e-05
1600,3.995999999999848,control,34.19089992530644,0.00010851539432179131,77789.14744491491,77789.14744491491,7.770773279565048e-07,228.0,1.7976891295541515,102.99999999999955,0.012188080046991779,0.698325547060239,52,53,0.7801764441998338,0.0009499695225160905,0.1695659616682158,0.005302744466791045,1.3942556197351577e-05,0.16912910097430797,0.006145448014912483,5.196304818990552e-05
1601,3.996999999999848,control,41.693200008012354,0.00010879037346523528,77896.33098414377,77896.33098414377,7.772710211037201e-07,228.0,1.806415775814123,103.49999999999955,0.012495609346394897,0.7159456779926527,52,53,0.7800431230147803,0.0009499708403855683,0.1695659761461883,0.005302450195733876,1.4416045413478832e-05,0.16912910649991492,0.0061451155624057344,5.320508458206957e-05
1602,3.997999999999848,control,46.958599938079715,0.00010904256477222008,78002.40453950707,78002.40453950707,7.773725178463564e-07,228.0,1.8151424220740946,103.99999999999953,0.012808916068369033,0.7338968308548494,52,53,0.7799112109864881,0.0009499721616676988,0.16956599046043885,0.005302159757840277,1.4898950761173826e-05,0.16912911240480896,0.006144785953547298,5.4468721558580905e-05
1603,3.998999999999848,control,38.995099952444434,0.0001092715585916512,78107.37960590466,78107.37960590466,7.773921460431971e-07,228.0,1.8238690683340661,104.49999999999953,0.013128069899942106,0.7521829984194156,52,53,0.7797806942914184,0.0009499734813548261,0.16956600461253432,0.005301873131448304,1.53914262121935e-05,0.16912911870198796,0.006144459127785568,5.5754221207424586e-05
1604,3.9999999999998477,control,57.03260004520416,0.00010947691515859557,78211.26755919607,78211.26755919607,7.773684056056106e-07,228.0,1.8325957145940377,104.99999999999953,0.01345314084187912,0.7708081914347488,52,53,0.7796515588710241,0.0009499747984934768,0.16956601860419893,0.005301590289638491,1.5893642980800945e-05,0.16912912540227013,0.0061441350231642945,5.706183323802727e-05
1605,4.000999999999848,control,40.58699996676296,0.00010965816986878873,78314.07965743366,78314.07965743366,7.772263898214788e-07,228.0,1.8413223608540092,105.49999999999952,0.013784199259206655,0.7897764415198972,52,53,0.7795237910541407,0.0009499761106848645,0.16956603243723728,0.005301311203647963,1.640579002951929e-05,0.16912913251676218,0.006143813575212091,5.839179090611327e-05
1606,4.001999999999848,control,40.05860001780093,0.00010981483530516738,78415.82704208225,78415.82704208225,7.77015665800969e-07,228.0,1.8500490071139808,105.99999999999952,0.014121315771930727,0.8090917949031549,52,53,0.7793973771102486,0.0009499774180981367,0.1695660461135018,0.005301035843226637,1.692806266444101e-05,0.16912914005528593,0.0061434947202266355,5.974431839260896e-05
1607,4.002999999999848,control,38.412599940784276,0.00010994641735594509,78516.52073922653,78516.52073922653,7.766922244179248e-07,228.0,1.8587756533739523,106.4999999999995,0.014464561257833774,0.8287583125823166,52,53,0.7792723036119084,0.0009499787204686426,0.16956605963483823,0.005300764178894924,1.7460660925724294e-05,0.16912914802806922,0.006143178394312252,6.111964484165087e-05
1608,4.003999999999849,control,38.10169990174472,0.00011005242047716299,78616.17166076615,78616.17166076615,7.764475426159423e-07,228.0,1.867502299633924,106.9999999999995,0.014814006824538808,0.8487800687240724,52,53,0.7791485571023361,0.0009499800185756583,0.16956607300308205,0.005300496181356464,1.800378958808493e-05,0.16912915644479679,0.006142864534876118,6.251798707335245e-05
1609,4.004999999999849,control,40.89329997077584,0.00011013235586951984,78714.79060559809,78714.79060559809,7.764823050343955e-07,228.0,1.8762289458938957,107.4999999999995,0.01516972383109768,0.8691611519009231,52,53,0.7790261242951689,0.0009499813115531169,0.1695660862201056,0.005300231820041426,1.8557664417827504e-05,0.16912916531606098,0.006142553076319033,6.393956755027148e-05
1610,4.005999999999849,control,39.63319992180914,0.00011018572813324363,78812.3882607867,78812.3882607867,7.764560610989999e-07,228.0,1.884955592153867,107.99999999999949,0.015531783822631286,0.8899056613463411,52,53,0.7789049918470285,0.0009499826000092756,0.16956609928777797,0.005299971064459073,1.9122503923650716e-05,0.16912917465193597,0.006142243953977497,6.53846104149016e-05
1611,4.00699999999985,control,36.39379993546754,0.00011021205174634527,78908.97520272221,78908.97520272221,7.799385868481673e-07,227.0,1.8936822384138385,108.49999999999949,0.01590025871417162,0.9110177174881431,52,53,0.7787851684039354,0.0009499837874228801,0.16956611221038434,0.005299713825000097,1.9698748550664142e-05,0.16912918449362288,0.006141936950878131,6.685352485350424e-05
1612,4.00799999999985,control,39.592199958860874,0.00011021025878177711,79004.56189826658,79004.56189826658,7.777002276828778e-07,228.0,1.90240888467381,108.99999999999947,0.016275219665916753,0.9325013975053477,52,53,0.778666578336529,0.0009499852024417898,0.16956612498476886,0.005299460168130875,2.0286146733033522e-05,0.16912919474656612,0.006141632395877351,6.834642778720185e-05
1613,4.00899999999985,control,40.62860005069524,0.00011018102960502575,79099.1587058878,79099.1587058878,7.765183628132359e-07,228.0,1.9111355309337816,109.49999999999947,0.016656738895587334,0.9543608391685543,52,53,0.7785492613361154,0.0009499864918895871,0.16956613761211448,0.00529921012499646,2.0885085403121513e-05,0.1691292055419953,0.006141329984005378,6.986307981738857e-05
1614,4.009999999999851,control,37.46140003204346,0.0001101236582874961,79192.77587678254,79192.77587678254,7.793263399015726e-07,227.0,1.9198621771937532,109.99999999999947,0.01704489024388079,0.9766002732380817,52,53,0.7784332217695762,0.0009499876257321547,0.16956615010234982,0.005298963463086899,2.149624067687334e-05,0.16912921689149293,0.0061410294009861775,7.14043013917035e-05
1615,4.010999999999851,control,33.4652999881655,0.00011003672843552304,79285.42355598697,79285.42355598697,7.772133184968069e-07,228.0,1.9285888234537247,110.49999999999946,0.01743974518515647,0.9992237948930641,52,53,0.778318376566104,0.0009499890005236793,0.16956616245215592,0.005298720237467005,2.2119384106397506e-05,0.16912922867632246,0.006140731020965535,7.297031452161042e-05
1616,4.011999999999851,control,34.886499983258545,0.00010992090045568723,79377.11178347605,79377.11178347605,7.797051149105029e-07,227.0,1.9373154697136963,110.99999999999946,0.01784137642132203,1.0222355696459726,52,53,0.7782047868613301,0.0009499901620541748,0.1695661746644102,0.005298480433072128,2.275512939206568e-05,0.16912924106011212,0.006140434403636151,7.456096773369645e-05
1617,4.012999999999852,control,41.064899996854365,0.00010977496055161799,79467.85049525167,79467.85049525167,7.776214352973413e-07,228.0,1.9460421159736678,111.49999999999945,0.018249856869279015,1.0456397753275213,52,53,0.7780923729147853,0.0009499915069516328,0.1695661867410736,0.005298243982802318,2.3403376163543442e-05,0.16912925392420192,0.006140139777471344,7.61769276777345e-05
1618,4.013999999999852,control,37.83669997937977,0.00010959936364342985,79557.64952441935,79557.64952441935,7.799607116968e-07,227.0,1.9547687622336394,111.99999999999945,0.01866525970574186,1.0694406046546054,52,53,0.7779811901991944,0.0009499926396642199,0.16956619868566244,0.005298010854011321,2.406479452451489e-05,0.16912926740670492,0.006139846740508742,7.781805572637708e-05
1619,4.014999999999852,control,34.73620000295341,0.00010939289094239592,79646.5186022538,79646.5186022538,7.7772304547354e-07,228.0,1.963495408493611,112.49999999999945,0.019087657993103066,1.0936422437939568,52,53,0.777871157229708,0.0009499939663145264,0.16956621049953713,0.005297780987987693,2.473926485185402e-05,0.1691292813879265,0.00613955553571854,7.948502499517015e-05
1620,4.015999999999853,control,39.83919997699559,0.000109156110828291,79734.46735925345,79734.46735925345,7.798670852011884e-07,227.0,1.9722220547535825,112.99999999999943,0.01951712521893125,1.1182489032731036,52,53,0.7777623299700586,0.0009499950813216864,0.16956622218621742,0.0052975543488008175,2.542747328168393e-05,0.16912929600941753,0.0061392657527389125,8.117765752348486e-05
1621,4.016999999999853,control,58.18739999085665,0.00010888787589316421,79821.5053261842,79821.5053261842,7.775846542422635e-07,228.0,1.980948701013554,113.49999999999943,0.019953734797060214,1.1432647893948804,52,53,0.7776546271965141,0.00094999638888013,0.1695662337472153,0.005297330870465813,2.6129306833165616e-05,0.16912931115434404,0.006138977620607521,8.289668038387034e-05
1622,4.017999999999853,control,54.70360000617802,0.00010858882068472231,79907.64193511198,79907.64193511198,7.796572893099918e-07,227.0,1.9896753472735256,113.99999999999942,0.02039756039219747,1.1686941228361274,52,53,0.7775481048347116,0.0009499974866424686,0.16956624518616797,0.005297110517893402,2.6845435405434788e-05,0.1691293269611267,0.006138690736499199,8.464184450851284e-05
1623,4.018999999999854,control,44.838800095021725,0.00010825793338789847,79992.88652042522,79992.88652042522,7.772987140023236e-07,228.0,1.9984019935334971,114.49999999999942,0.02084867571731255,1.1945411270388933,52,53,0.7774426820627364,0.0009499987780953483,0.16956625650461465,0.005296893224627865,2.757572811140002e-05,0.16912934331522098,0.006138405323451498,8.641390321858486e-05
1624,4.019999999999854,control,44.217600021511316,0.00010789597518985252,80077.24831984621,80077.24831984621,7.79264131916831e-07,227.0,2.0071286397934687,114.99999999999942,0.02130715470336828,1.220810037935324,52,53,0.7773384148753956,0.0009499998606223925,0.16956626770639552,0.005296678951975066,2.8320843427169533e-05,0.1691293603533514,0.006138120978770382,8.821254219374598e-05
1625,4.020999999999854,control,35.04239988978952,0.00010750205890601592,80160.7364754321,80160.7364754321,7.767911783587734e-07,228.0,2.01585528605344,115.4999999999994,0.021773071414872808,1.2475050991091479,52,53,0.7772352227858822,0.000950001136993761,0.1695662787931727,0.005296467628948429,2.908064134294439e-05,0.1691293779629716,0.006137837916027352,9.003853566140672e-05
1626,4.021999999999855,control,40.67139991093427,0.0001070770543528783,80243.36003456565,80243.36003456565,7.790196329150008e-07,220.0,2.0245819323134118,115.9999999999994,0.0222481683672197,1.2747261493381528,52,53,0.7771323933541373,0.0009499983404246521,0.1695662907279502,0.005296247730729105,2.9992898277736462e-05,0.16912938034640265,0.0061375844432461895,9.130114793883142e-05
1627,4.022999999999855,control,44.10360008478165,0.00010656540919107709,80325.12795093583,80325.12795093583,7.77535961980794e-07,233.0,2.0333085785733833,116.49999999999939,0.02273072778392489,1.3023747672796548,52,53,0.7770303894901296,0.000950000184413604,0.16956630236824433,0.005296032908470488,3.0894272321896335e-05,0.16912938526617835,0.006137329067031708,9.273737944214358e-05
1628,4.023999999999855,control,42.67310001887381,0.0001060280498897578,80406.04908550785,80406.04908550785,7.76713693746303e-07,224.0,2.042035224833355,116.99999999999939,0.023221510388951847,1.3304945392061356,52,53,0.7769293517948977,0.0009499997351180058,0.1695663142090723,0.005295817090611836,3.185633565137093e-05,0.1691293855577219,0.006137084455814688,9.400189541258496e-05
1629,4.024999999999856,control,38.40310010127723,0.00010544597031499898,80486.13220748359,80486.13220748359,7.785785538086439e-07,233.0,2.0507618710933264,117.49999999999939,0.02371979016392608,1.3590438673288874,52,53,0.7768293747805831,0.0009500011397550129,0.1695663257899239,0.00529560597855225,3.2808231181979276e-05,0.16912938863244978,0.006136837118720508,9.540419563237652e-05
1630,4.025999999999856,control,40.13799992389977,0.00010484168320653938,80565.38599525174,80565.38599525174,7.785477090263353e-07,224.0,2.059488517353298,117.99999999999937,0.02422618924811007,1.38805839760192,52,53,0.7767304184386682,0.000950000914276601,0.16956633747582758,0.005295394707557848,3.380555058838287e-05,0.16912938877134223,0.00613659711775137,9.670286261013047e-05
1631,4.026999999999856,control,39.07709999475628,0.000104194540770776,80643.81903732843,80643.81903732843,7.772060554618465e-07,228.0,2.0682151636132695,118.49999999999937,0.024740514843530365,1.4175270835150562,52,53,0.7766323248174686,0.0009500017073413705,0.16956634909317164,0.005295185264955817,3.482245584609111e-05,0.16912938840327704,0.006136360115897872,9.801636046486079e-05
1632,4.027999999999857,control,38.572799996472895,0.00010351323272933938,80721.4398332878,80721.4398332878,7.773728214113221e-07,228.0,2.076941809873241,118.99999999999936,0.025262765263668045,1.4474498284378794,52,53,0.7765352602901502,0.0009500023997913396,0.16956636060960414,0.005294978526693417,3.585526824223543e-05,0.1691293881149022,0.006136125552255678,9.934762897182393e-05
1633,4.028999999999857,control,39.69999996479601,0.00010280211313615272,80798.25679468307,80798.25679468307,7.778444033701277e-07,228.0,2.0856684561332126,119.49999999999936,0.025792985456412253,1.4778292076947355,52,53,0.7764392146644674,0.0009500029742478501,0.16956637203694314,0.005294774196140196,3.690338384582229e-05,0.16912938796833718,0.006135892923452663,0.00010069884942608156
1634,4.029999999999857,control,37.84720005933195,0.00010206115738861193,80874.27824595821,80874.27824595821,7.777418376949288e-07,228.0,2.094395102393184,119.99999999999936,0.0263312288665994,1.5086682834491878,52,53,0.7763441571097708,0.0009500035553921343,0.1695663833766452,0.005294572205853556,3.796665433882038e-05,0.16912938792319607,0.006135662248989305,0.00010207022881314888
1635,4.030999999999858,control,39.71629997249693,0.0001012906487130062,80949.51242534995,80949.51242534995,7.770590543581045e-07,228.0,2.1031217486531557,120.49999999999935,0.026877552558167272,1.5399703252240338,52,53,0.7762500735084299,0.0009500041364034929,0.16956639462938525,0.0052943725158465455,3.904498005410865e-05,0.16912938798720029,0.006135433475787648,0.00010346171338421873
1636,4.031999999999858,control,32.916199997998774,0.00010049110347300997,81023.96748578043,81023.96748578043,7.795010721897896e-07,227.0,2.1118483949131273,120.99999999999935,0.027432015937158622,1.5717387367348008,52,53,0.7761569739655987,0.0009500046185904308,0.1695664057993801,0.005294175016846774,4.0138500981686116e-05,0.16912938819086162,0.006135206402715155,0.0001048732920314548
1637,4.032999999999858,control,35.81690008286387,9.966249534648317e-05,81097.65149574103,81097.65149574103,7.769469126233884e-07,228.0,2.120575041173099,121.49999999999933,0.027994680799160367,1.6039770586078117,52,53,0.7760647904811051,0.0009500053042301156,0.16956641688461235,0.005293979743621172,4.124669741074725e-05,0.16912938844433978,0.006134981317909761,0.00010630492135200152
1638,4.033999999999859,control,34.33659998700023,9.880669912358802e-05,81170.57244016626,81170.57244016626,7.784123635632638e-07,227.0,2.1293016874330704,121.99999999999933,0.028565608526829354,1.636688807810239,52,53,0.7759735814561336,0.000950005798008849,0.16956642788815954,0.005293786672228103,4.236969035429744e-05,0.16912938887181087,0.006134757867925195,0.00010775594615181655
1639,4.034999999999859,control,36.67439997661859,9.792377713672156e-05,81242.73822129953,81242.73822129953,7.790442931204007e-07,227.0,2.138028333693042,122.49999999999933,0.02914486466157962,1.6698777395884905,52,53,0.7758832953561833,0.0009500063653033807,0.16956643881535036,0.0052935956607543,4.350732116177267e-05,0.1691293893877419,0.006134536113717429,0.00010922677425018363
1640,4.035999999999859,control,34.135099966079,9.701446469593247e-05,81314.15665954919,81314.15665954919,7.789181579719614e-07,227.0,2.1467549799530135,122.99999999999932,0.029732513283122753,1.7035475254395926,52,53,0.7757939262505518,0.0009500069630123331,0.169566449665035,0.005293406764699956,4.4659330606547334e-05,0.16912939000592714,0.006134316088036268,0.00011071683645179416
1641,4.03699999999986,control,41.460300097242,9.607989198623883e-05,81384.83549433609,81384.83549433609,7.785461223368584e-07,227.0,2.155481626212985,123.49999999999932,0.0303286202776635,1.7377019403650056,52,53,0.7757054712527636,0.0009500075459287513,0.16956646044031695,0.005293219940087355,4.5825543443638806e-05,0.16912939074247801,0.006134097698677303,0.00011222593245826176
1642,4.03799999999986,control,49.056900083087385,9.512077100338182e-05,81454.78238493233,81454.78238493233,7.782797766136291e-07,227.0,2.1642082724729566,123.9999999999993,0.03093325252761021,1.772344816444451,52,53,0.7756179224986955,0.0009500081177811983,0.16956647114475443,0.005293035127220996,4.7005836329314384e-05,0.16912939159342807,0.006133880882635138,0.00011375390944419528
1643,4.03899999999986,control,48.0663999915123,9.413764684156005e-05,81524.00491129125,81524.00491129125,7.778997092631993e-07,227.0,2.172934918732928,124.4999999999993,0.031546477391126745,1.8074800130164346,52,53,0.7755312709691935,0.0009500086886759314,0.16956648178131412,0.00529285227621582,4.8200083725847916e-05,0.1691293925534716,0.006133665594105767,0.00011530060475726291
1644,4.039999999999861,control,39.7948999889195,9.313104253123255e-05,81592.51057486881,81592.51057486881,7.773901101847119e-07,227.0,2.1816615649928996,124.9999999999993,0.03216836260794957,1.8431114112819604,52,53,0.7754455082182866,0.0009500092647975804,0.1695664923525323,0.005292671348195252,4.9408144810492514e-05,0.1691293936198793,0.006133451794751931,0.00011686584861324582
1645,4.040999999999861,control,35.44410003814846,9.210147962369316e-05,81660.30679943647,81660.30679943647,7.767477885769127e-07,227.0,2.190388211252871,125.49999999999929,0.032798976297775964,1.8792429142121847,52,53,0.7753606263077152,0.0009500098505038448,0.169566502860695,0.005292492311756306,5.0629867920926615e-05,0.1691293947912561,0.0061332394516372055,0.00011844947030718753
1646,4.041999999999861,control,36.82580008171499,9.104946109059247e-05,81727.40093188584,81727.40093188584,7.796290830696619e-07,226.0,2.1991148575128427,125.99999999999929,0.03343838658206349,1.91587842487912,52,53,0.7752766376516862,0.0009500103604293006,0.16956651331025335,0.005292315081322789,5.186530883976983e-05,0.16912939609190833,0.006133028399689619,0.00012005136804510266
1647,4.042999999999862,control,38.27729995828122,8.99748097789533e-05,81793.80024302467,81793.80024302467,7.767815176393728e-07,227.0,2.2078415037728143,126.49999999999928,0.03408666317995873,1.953021937895617,52,53,0.7751934766352695,0.0009500110920189267,0.16956652369901126,0.005292139712992101,5.311395923053741e-05,0.16912939743508834,0.006132818942577482,0.00012167150652849583
1648,4.043999999999862,control,39.272699970752,8.887901982997406e-05,81859.51192836482,81859.51192836482,7.783433806140701e-07,226.0,2.216568150032786,126.99999999999928,0.034743873213501066,1.990677299071244,52,53,0.7751112061618547,0.0009500116485527302,0.1695665340296515,0.005291966208007688,5.4375878994858806e-05,0.16912939894582843,0.006132610749385162,0.00012330922309722355
1649,4.044999999999862,control,36.762500065378845,8.776188052566604e-05,81924.54310890214,81924.54310890214,7.788151374498223e-07,226.0,2.2252947962927574,127.49999999999928,0.03541008799100435,2.0288485940714294,52,53,0.7750297774511757,0.0009500122937062253,0.16956654430724913,0.005291794438553408,5.565093871110644e-05,0.16912940054058093,0.006132403889102564,0.0001249649856535965
1650,4.045999999999863,control,37.242299993522465,8.66235786487694e-05,81988.90083188794,81988.90083188794,7.781277614519292e-07,226.0,2.234021442552729,127.99999999999926,0.03608537601512234,2.067539747809119,52,53,0.7749491885262753,0.0009500129847583949,0.16956655453003633,0.0052916244834306375,5.693889389799732e-05,0.16912940223422465,0.0061321984157536435,0.00012663828970006303
1651,4.046999999999863,control,33.53590006008744,8.546482474571035e-05,82052.59207159287,82052.59207159287,7.771270418901135e-07,226.0,2.2427480888127005,128.49999999999926,0.03676980687948067,2.106754747705342,52,53,0.7748694402804205,0.0009500136769088334,0.16956656470038683,0.005291456321605516,5.823959287390464e-05,0.16912940404443932,0.006131994256940963,0.00012832901053025624
1652,4.047999999999863,control,34.57530005834997,8.428589153094894e-05,82115.62373006252,82115.62373006252,7.796682701619992e-07,225.0,2.251474735072672,128.99999999999926,0.03746345010049027,2.1464975767570524,52,53,0.7747905484712007,0.0009500142849925495,0.16956657482349383,0.00529128985496898,5.9553151966089686e-05,0.16912940599360018,0.006131791231821873,0.00013003713147719561
1653,4.048999999999864,control,35.652699996717274,8.308629051440548e-05,82178.00263786557,82178.00263786557,7.763336431551161e-07,226.0,2.2602013813326436,129.49999999999926,0.038166376529845336,2.1867722944672985,52,53,0.7747124485239967,0.0009500151173962295,0.16956658489715434,0.005291125142472827,6.087911833569952e-05,0.16912940799051815,0.006131589653046331,0.00013176269931056053
1654,4.049999999999864,control,34.432799904607236,8.186716561033928e-05,82239.73555483387,82239.73555483387,7.773278635451524e-07,225.0,2.268928027592615,129.99999999999923,0.03887865342049167,2.2275827541460345,52,53,0.774635206654262,0.0009500157793339683,0.16956659492371062,0.00529096219847436,6.221757096703968e-05,0.16912941015905614,0.006131389204725727,0.00013350508530786666
1655,4.050999999999864,control,34.14620005059987,8.062821624379532e-05,82300.82917079497,82300.82917079497,7.771844649393569e-07,225.0,2.2776546738525867,130.49999999999923,0.03960035241933196,2.2689330608584,52,53,0.774558775610181,0.0009500165376347109,0.16956660490788136,0.005290800905907556,6.356841959374867e-05,0.1691294124156967,0.006131189965568237,0.00013526482786814143
